Site,CODE,Strata,Species,No.,72CAT_1,72CAT_2,72CAT_3,72CAT_4,72CAT_5,collector,date,weather,Bird72,Arth72,Mam72,Lost72,NonLost72H,TotalPred72H,Survived72H,BirdProp,ArthProp,72CAT_1,72CAT_2,72CAT_3,72CAT_4,72CAT_5
EUC,EUC_SP4,U,Eucalyptus_tereticornis,1,Arth,Arth,1,1,1,honza,11/04/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
EUC,EUC_SP4,U,Eucalyptus_tereticornis,2,Arth,1,1,1,1,honza,11/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
EUC,EUC_SP4,U,Eucalyptus_tereticornis,3,Arth,Arth,Arth,1,1,honza,11/04/2019,cloudy/sunny,0,3,0,0,5,3,2,0,0.6,,,,,
EUC,EUC_SP4,U,Eucalyptus_tereticornis,7,Arth,1,1,Arth,1,honza,11/04/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
BUB,BUB_SP4,U,Baccra,4,Bird,1,Arth,Arth,1,sara + sam,06/09/2019,cloudy/sunny,1,2,0,0,5,3,2,0.2,0.4,1,,,,
EUC,EUC_SP6,U,Breynia_oblingifolia,1,Arth,Arth,Arth,1,Arth,honza,11/04/2019,cloudy/sunny,0,4,0,0,5,4,1,0,0.8,,,,,
EUC,EUC_SP6,U,Breynia_oblingifolia,2,Arth,Arth,Arth,1,1,honza,11/04/2019,cloudy/sunny,0,3,0,0,5,3,2,0,0.6,,,,,
EUC,EUC_SP6,U,Breynia_oblingifolia,5,Arth,Arth,1,1,1,honza,11/04/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
EUC,EUC_SP6,U,Breynia_oblingifolia,6,Arth,Arth,1,Arth,Arth,honza,11/04/2019,cloudy/sunny,0,4,0,0,5,4,1,0,0.8,,,,,
EUC,EUC_SP8,U,Eucalyptus_pruinosa,2,Arth,1,Arth,1,1,honza,11/04/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
EUC,EUC_SP8,U,Eucalyptus_pruinosa,6,Arth,Arth,1,1,Arth,honza,11/04/2019,cloudy/sunny,0,3,0,0,5,3,2,0,0.6,,,,,
EUC,EUC_SP9,C,Eucalyptus_tereticornis,1,Arth,Arth,Arth,1,1,sara,15/04/2019,sunny,0,3,0,0,5,3,2,0,0.6,,,,,
EUC,EUC_SP9,C,Eucalyptus_tereticornis,2,Arth,Arth,Arth,1,1,sara,15/04/2019,sunny,0,3,0,0,5,3,2,0,0.6,,,,,
EUC,EUC_SP9,C,Eucalyptus_tereticornis,6,Arth,Arth,1,Arth,Arth,sara,15/04/2019,sunny,0,4,0,0,5,4,1,0,0.8,,,,,
BUB,BUB_SP5,U,Garcinia_cowa,3,Bird,1,1,1,1,sara + sam,06/09/2019,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP2,U,Myristica_globosa,8,Bird,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,1,,,,
EUC,EUC_SP10,C,Eucalyptus_tereticornis,3,Arth,1,1,Arth,Arth,sara,15/04/2019,sunny,0,3,0,0,5,3,2,0,0.6,,,,,
KAK,KAK_SP3,U,Ficus_hahliana,2,Bird,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
EUC,EUC_SP12,C,Eucalyptus_tereticornis,2,Arth,1,Arth,1,1,sara,15/04/2019,sunny,0,2,0,0,5,2,3,0,0.4,,,,,
EUC,EUC_SP13,C,Eucalyptus_tereticornis,7,Arth,Arth,Arth,1,Arth,sara,15/04/2019,sunny,0,4,0,0,5,4,1,0,0.8,,,,,
EUC,EUC_SP14,C,Eucalyptus_tereticornis,2,Arth,1,1,1,1,sara,15/04/2019,sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,086_1CU,C,Quercus_robur,1,Bird,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",09/05/2019,sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
EUC,EUC_SP15,C,Eucalyptus_tereticornis,2,Arth,1,1,1,1,sara,15/04/2019,sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,278_6CU,C,Quercus_robur,3,Bird,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
BUB,BUB_SP2,U,Clebre,4,Arth,Arth,Arth,Arth,Arth,sara + sam,06/09/2019,cloudy/sunny,0,5,0,0,5,5,0,0,1,,,,,
BUB,BUB_SP2,U,Clebre,7,Arth,Arth,Arth,Bird,1,sara + sam,06/09/2019,cloudy/sunny,1,3,0,0,5,4,1,0.2,0.6,,,,1,
TOM,TOM_SP8,U,Betula_maximowiczia,5,1,Bird,Bird,Mam,1,legi+mata/katka,31/08/2018,partly cloudy,2,0,1,0,5,3,2,0.4,0,,1,1,,
BUB,BUB_SP7,U,P._chinensis,4,Arth,Arth,Arth,Arth,1,sara + sam,06/09/2019,cloudy/sunny,0,4,0,0,5,4,1,0,0.8,,,,,
BUB,BUB_SP8,U,Pittke,3,Arth,1,1,1,1,sara + sam,06/09/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP8,U,Pittke,8,Arth,Arth,Arth,Arth,1,sara + sam,06/09/2019,cloudy/sunny,0,4,0,0,5,4,1,0,0.8,,,,,
BUB,BUB_SP11,C,Colona_thorelii,8,Arth,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,4,Arth,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP1,U,Pometia_pinnata,1,Arth,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP2,U,Myristica_globosa,2,Arth,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP3,U,Ficus_hahliana,1,Arth,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP3,U,Ficus_hahliana,3,Arth,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP3,U,Ficus_hahliana,4,Arth,1,1,Bird,Bird,Bonny Koane/Kore,25/09/2020,cloudy/sunny,2,1,0,0,5,3,2,0.4,0.2,,,,1,1
KAK,KAK_SP3,U,Ficus_hahliana,7,Arth,1,Arth,Bird,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,2,0,0,5,3,2,0.2,0.4,,,,1,
KAK,KAK_SP4,U,Dysoxylum_arborescens,3,Arth,1,1,Bird,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,,,,1,
KAK,KAK_SP4,U,Dysoxylum_arborescens,5,Arth,1,1,Arth,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP4,U,Dysoxylum_arborescens,6,Arth,Arth,Arth,1,Bird,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,3,0,0,5,4,1,0.2,0.6,,,,,1
KAK,KAK_SP5,U,Cryptocarya_sp.,6,Arth,Arth,Arth,Arth,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,5,0,0,5,5,0,0,1,,,,,
KAK,KAK_SP6,U,Syzygium_longipes,5,Arth,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP6,U,Syzygium_longipes,6,Arth,1,1,Arth,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,3,0,0,5,3,2,0,0.6,,,,,
KAK,KAK_SP7,U,Xanthophyllum_papuanum,2,Arth,Arth,Bird,Bird,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,2,0,2,0,5,4,1,0.4,0,,,1,1,
KAK,KAK_SP12,C,Dysoxylum_arborescens,1,Arth,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,3,Arth,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,8,Arth,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,1,Arth,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,3,Arth,Arth,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,5,Arth,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,751_7CH,C,Quercus_robur,3,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,751_10CH,C,Quercus_robur,5,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
TOM,TOM_SP8,U,Betula_maximowiczia,6,1,1,1,Bird,Bird,legi+mata/katka,31/08/2018,partly cloudy,2,0,0,0,5,2,3,0.4,0,,,,1,1
LAK,733_6CH,C,Quercus_robur,3,Arth,Arth,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,733_7CH,C,Quercus_robur,4,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,449_1CU,C,Quercus_robur,1,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",03/05/2019,cloudy,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,449_5CU,C,Quercus_robur,3,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",03/05/2019,cloudy,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,449_7CH,C,Quercus_robur,4,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",03/05/2019,cloudy,0,1,0,0,5,1,4,0,0.2,,,,,
TOM,TOM_SP11,C,Fraxinus_lanuginosa,5,1,1,1,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,0,0,5,2,3,0.4,0,,,,1,1
TOM,TOM_SP13,C,Magnolia_kobus,2,1,1,Mam,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,1,0,5,3,2,0.4,0,,,,1,1
LAK,129_14CH,C,Quercus_robur,7,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,129_16CU,C,Quercus_robur,8,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,086_3CH,C,Quercus_robur,2,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",09/05/2019,sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,278_8CU,C,Quercus_robur,4,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,278_10CH,C,Quercus_robur,5,Arth,Arth,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,317_3CU,C,Quercus_robur,2,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,317_6CH,C,Quercus_robur,3,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,317_10CH,C,Quercus_robur,5,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,317_11CH,C,Quercus_robur,6,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,397_2CU,C,Quercus_robur,1,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,397_6CH,C,Quercus_robur,3,Arth,Arth,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,397_7CH,C,Quercus_robur,4,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,397_10CH,C,Quercus_robur,5,Arth,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,56U,U,Acer_pseudoplatanus,1,Arth,1,Arth,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,58U,U,Acer_pseudoplatanus,1,Arth,Arth,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,71U,U,Acer_pseudoplatanus,1,Arth,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,60U,U,Acer_pseudoplatanus,1,Arth,1,1,NA,NA,Antonia Ludwig,12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,73U,U,Acer_pseudoplatanus,1,Arth,1,1,NA,NA,Antonia Ludwig,12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,76U,U,Acer_pseudoplatanus,1,Arth,1,1,NA,NA,Antonia Ludwig,12/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
TOM,TOM_SP13,C,Magnolia_kobus,4,1,Mam,Mam,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,2,0,5,4,1,0.4,0,,,,1,1
TOM,TOM_SP13,C,Magnolia_kobus,6,1,Arth,1,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,1,0,0,5,3,2,0.4,0.2,,,,1,1
EUC,EUC_SP6,U,Breynia_oblingifolia,7,1,1,Bird,Bird,1,honza,11/04/2019,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,,,1,1,
EUC,EUC_SP8,U,Eucalyptus_pruinosa,8,1,1,Bird,Bird,1,honza,11/04/2019,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,,,1,1,
EUC,EUC_SP10,C,Eucalyptus_tereticornis,5,1,Arth,1,Bird,Bird,sara,15/04/2019,sunny,2,1,0,0,5,3,2,0.4,0.2,,,,1,1
EUC,EUC_SP11,C,Eucalyptus_tereticornis,6,1,1,Bird,Bird,1,sara,15/04/2019,sunny,2,0,0,0,5,2,3,0.4,0,,,1,1,
EUC,EUC_SP13,C,Eucalyptus_tereticornis,4,1,Bird,Bird,Bird,1,sara,15/04/2019,sunny,3,0,0,0,5,3,2,0.6,0,,1,1,1,
BUB,BUB_SP14,C,Sloanea_tomentosa,1,1,1,1,Bird,Bird,legi,02/04/2019,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,,,,1,1
KAK,KAK_SP7,U,Xanthophyllum_papuanum,4,1,Bird,1,Bird,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,,1,,1,
TOM,TOM_SP9,C,Acer_mono,6,Arth,Arth,Bird,Arth,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,3,0,0,5,5,0,0.4,0.6,,,1,,1
TOM,TOM_SP9,C,Acer_mono,7,Arth,Bird,1,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,1,1,0,5,4,1,0.4,0.2,,1,,,1
DRO,DRO_SP10,C,Argyrodendron_peralatum,5,Bird,Bird,Bird,Bird,1,marketa,29/11/2018,sunny,4,0,0,0,5,4,1,0.8,0,1,1,1,1,
TOM,TOM_SP13,C,Magnolia_kobus,5,Arth,1,Mam,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,1,2,0,5,5,0,0.4,0.2,,,,1,1
DRO,DRO_SP14,C,Ficus_hahliana,8,Bird,1,1,1,1,marketa,29/11/2018,sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
DRO,DRO_SP15,C,Dysoxylum_arborescens,2,Bird,1,1,Bird,Bird,marketa,29/11/2018,sunny,3,0,0,0,5,3,2,0.6,0,1,,,1,1
DRO,DRO_SP15,C,Dysoxylum_arborescens,3,Bird,1,1,1,Bird,marketa,29/11/2018,sunny,2,0,0,0,5,2,3,0.4,0,1,,,,1
DRO,DRO_SP15,C,Dysoxylum_arborescens,5,Bird,Bird,Bird,1,1,marketa,29/11/2018,sunny,3,0,0,0,5,3,2,0.6,0,1,1,1,,
DRO,DRO_SP15,C,Dysoxylum_arborescens,6,Bird,Bird,Bird,1,1,marketa,29/11/2018,sunny,3,0,0,0,5,3,2,0.6,0,1,1,1,,
TOM,TOM_SP15,C,Ostrya_japonica,6,Arth,Snail,Bird,Bird,1,abe+katka/mata,23/07/2018,"nice, sunny",2,1,0,1,4,3,1,0.5,0.25,,,1,1,
TOM,TOM_SP4,U,Acer_mono,2,Bird,1,1,Bird,1,legi+mata/katka,23/07/2018,partly cloudy,2,0,0,0,5,2,3,0.4,0,1,,,1,
TOM,TOM_SP8,U,Betula_maximowiczia,2,Bird,Bird,1,1,1,legi+mata/katka,31/08/2018,partly cloudy,2,0,0,0,5,2,3,0.4,0,1,1,,,
TOM,TOM_SP10,C,Acer_palmatum,2,Bird,1,1,1,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,0,0,5,2,3,0.4,0,1,,,,1
TOM,TOM_SP13,C,Magnolia_kobus,7,Bird,1,Mam,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,2,0,5,4,1,0.4,0,1,,,,1
EUC,EUC_SP5,U,Acacia_parramattensis,1,Bird,1,1,1,Bird,honza,11/04/2019,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,,,,1
EUC,EUC_SP8,U,Eucalyptus_pruinosa,7,Bird,1,1,1,Bird,honza,11/04/2019,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,,,,1
BUB,BUB_SP1,U,,1,Bird,1,Arth,1,1,sara + sam,06/09/2019,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,1,,,,
EUC,EUC_SP10,C,Eucalyptus_tereticornis,6,Bird,Arth,Bird,Arth,Arth,sara,15/04/2019,sunny,2,3,0,0,5,5,0,0.4,0.6,1,,1,,
TOM,TOM_SP10,C,Acer_palmatum,6,snail,Bird,Mam,1,Bird,abe+katka/mata,23/07/2018,"nice, sunny",2,0,1,0,5,3,2,0.4,0,,1,,,1
KAK,KAK_SP1,U,Pometia_pinnata,3,Bird,1,Arth,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,1,,,,
KAK,KAK_SP1,U,Pometia_pinnata,6,Bird,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,1,,,,
KAK,KAK_SP1,U,Pometia_pinnata,8,Bird,1,1,Lizard,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,1,0,5,3,2,0.2,0.2,1,,,,
TOM,TOM_SP13,C,Magnolia_kobus,3,1,Mam,Bird,Bird,Bird,abe+katka/mata,23/07/2018,"nice, sunny",3,0,1,0,5,4,1,0.6,0,,,1,1,1
EUC,EUC_SP12,C,Eucalyptus_tereticornis,8,1,Bird,Bird,Bird,1,sara,15/04/2019,sunny,3,0,0,0,5,3,2,0.6,0,,1,1,1,
KAK,KAK_SP4,U,Dysoxylum_arborescens,8,Bird,Bird,Arth,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,2,1,0,0,5,3,2,0.4,0.2,1,1,,,
KAK,KAK_SP6,U,Syzygium_longipes,1,Bird,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,1,,,,
KAK,KAK_SP9,C,Pometia_pinnata,2,Bird,Bird,Arth,1,1,Bonny Koane,28/09/2020,cloudy/sunny,2,1,0,0,5,3,2,0.4,0.2,1,1,,,
KAK,KAK_SP9,C,Pometia_pinnata,3,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP9,C,Pometia_pinnata,4,Bird,1,1,1,Bird,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,,,,1
KAK,KAK_SP9,C,Pometia_pinnata,5,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP9,C,Pometia_pinnata,6,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP10,C,Myristica_globosa,2,Bird,Bird,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,1,,,
KAK,KAK_SP10,C,Myristica_globosa,4,Bird,Bird,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,1,,,
KAK,KAK_SP10,C,Myristica_globosa,5,Bird,Bird,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,1,,,
KAK,KAK_SP11,C,Species_11,6,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,2,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,6,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP14,C,Species_14,3,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP14,C,Species_14,4,Bird,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,1,,,,
KAK,KAK_SP14,C,Species_14,5,Bird,1,1,1,Bird,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,1,,,,1
DRO,DRO_SP12,C,Syzygium_graveolens,5,Arth,Arth,Bird,Bird,Bird,marketa,29/11/2018,sunny,3,2,0,0,5,5,0,0.6,0.4,,,1,1,1
TOM,TOM_SP9,C,Acer_mono,2,Bird,1,Bird,Arth,Bird,abe+katka/mata,23/07/2018,"nice, sunny",3,1,0,0,5,4,1,0.6,0.2,1,,1,,1
EUC,EUC_SP8,U,Eucalyptus_pruinosa,4,Mam,1,1,1,Arth,honza,11/04/2019,cloudy/sunny,0,1,1,0,5,2,3,0,0.2,,,,,
EUC,EUC_SP10,C,Eucalyptus_tereticornis,2,Mam,Arth,1,1,1,sara,15/04/2019,sunny,0,1,1,0,5,2,3,0,0.2,,,,,
TOM,TOM_SP14,C,Prunus_ssiori,5,Bird,Bird,Bird,1,Mam,abe+katka/mata,23/07/2018,"nice, sunny",3,0,1,0,5,4,1,0.6,0,1,1,1,,
